Time,Host,Service,Port,Protocol,Type,Data
"2015-05-26 01:09:19 UTC","10.0.0.166","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: RETRO12, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:a3:f2:9b (VMware)\n Names\n RETRO12<00> Flags: <unique><active>\n SAS<00> Flags: <group><active>\n SAS<1c> Flags: <group><active>\n RETRO12<20> Flags: <unique><active>\n SAS<1b> Flags: <unique><active>\n""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","http","80","tcp","nmap.nse.http-robots.txt.tcp.80","{""output""=>""1 disallowed entry \n/ ""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""OPTIONS TRACE GET HEAD POST\nPotentially risky methods: TRACE\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","imap","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","http","443","tcp","nmap.nse.http-robots.txt.tcp.443","{""output""=>""1 disallowed entry \n/ ""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","http","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""OPTIONS TRACE GET HEAD POST\nPotentially risky methods: TRACE\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","http","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=RETRO12\nIssuer: commonName=SAS-RETRO12-CA\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2013-07-07 17:04:53\nNot valid after: 2015-05-25 21:04:08\nMD5: d98d 2d93 1913 97fb e1b4 439c 8fce 8385\nSHA-1: 692f e444 a92c a862 b3d9 ca93 3605 d0ad fe6a 0b98""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","ldap","636","tcp","nmap.nse.ssl-cert.tcp.636","{""output""=>""Subject: commonName=RETRO12.SAS.local\nIssuer: commonName=SAS-RETRO12-CA\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2015-04-12 23:36:49\nNot valid after: 2016-04-11 23:36:49\nMD5: cf75 6c91 6421 3276 35a5 6835 83f4 46b9\nSHA-1: 861b ffd6 c9cc 98df 93e3 e71b c4d8 8978 ed4f 730f""}"
"2015-05-26 01:09:19 UTC","10.0.0.166","ldap","3269","tcp","nmap.nse.ssl-cert.tcp.3269","{""output""=>""Subject: commonName=RETRO12.SAS.local\nIssuer: commonName=SAS-RETRO12-CA\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2015-04-12 23:36:49\nNot valid after: 2016-04-11 23:36:49\nMD5: cf75 6c91 6421 3276 35a5 6835 83f4 46b9\nSHA-1: 861b ffd6 c9cc 98df 93e3 e71b c4d8 8978 ed4f 730f""}"
"2015-05-26 01:09:19 UTC","10.0.0.169","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: OLDPRO, NetBIOS user: <unknown>, NetBIOS MAC: <unknown>\n Names\n OLDPRO<00> Flags: <unique><active>\n OLDPRO<20> Flags: <unique><active>\n WORKGROUP<00> Flags: <group><active>\n""}"
"2015-05-26 01:09:19 UTC","10.0.0.169","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 3e:bd:aa:cc:b8:20:bb:12:e9:15:ae:a6:ff:05:19:bc (DSA)\n2048 c1:30:15:fb:04:5e:63:04:63:4a:d4:26:3c:18:d2:35 (RSA)""}"
"2015-05-26 01:09:19 UTC","10.0.0.169","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:20 UTC","10.0.0.169","afp","548","tcp","nmap.nse.afp-serverinfo.tcp.548","{""output""=>""\n | Server Flags: 0x9ffb\n | Super Client: Yes\n | UUIDs: Yes\n | UTF8 Server Name: Yes\n | Open Directory: Yes\n | Reconnect: Yes\n | Server Notifications: Yes\n | TCP/IP: Yes\n | Server Signature: Yes\n | ServerMessages: Yes\n | Password Saving Prohibited: No\n | Password Changing: Yes\n |_ Copy File: Yes\n Server Name: OldPro\n Machine Type: MacPro1,1\n AFP Versions: AFP3.4, AFP3.3, AFP3.2, AFP3.1, AFPX03\n UAMs: DHCAST128, DHX2, Recon1, Client Krb v2, GSS\n Server Signature: 000000000000100080000017f202418e\n Network Address 1: 10.0.0.169:548\n Network Address 2: [fe80:0000:0000:0000:0217:f2ff:fe02:418e]:548\n Network Address 3: oldpro.standrews-de.org\n Directory Name 1: afpserver/LKDC:SHA1.78269637B2E89FF42119B351BB9ADA937DD6BF2D@LKDC:SHA1.78269637B2E89FF42119B351BB9ADA937DD6BF2D\n UTF8 Server Name: OldPro\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.169","vnc","5900","tcp","nmap.nse.vnc-info.tcp.5900","{""output""=>""\n Protocol version: 3.889\n Security types:\n Mac OS X security type (30)\n Mac OS X security type (35)\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.170","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: BODC, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:ba:1a:eb (VMware)\n Names\n BODC<00> Flags: <unique><active>\n BUSOFF<00> Flags: <group><active>\n BODC<20> Flags: <unique><active>\n BUSOFF<1e> Flags: <group><active>\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.170","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.170","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server doesn't support SMBv2 protocol""}"
"2015-05-26 01:09:20 UTC","10.0.0.170","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server 2003 3790 Service Pack 2 (Windows Server 2003 5.2)\n Computer name: bodc\n Domain name: busoff.standrews-de.org\n Forest name: busoff.standrews-de.org\n FQDN: bodc.busoff.standrews-de.org\n NetBIOS computer name: BODC\n NetBIOS domain name: BUSOFF\n System time: 2015-05-25 20:58:29 UTC-4\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.170","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:20 UTC","10.0.0.171","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.171","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: BLACKBAUD, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:ba:0e:50 (VMware)\n Names\n BLACKBAUD<00> Flags: <unique><active>\n BUSOFF<00> Flags: <group><active>\n BLACKBAUD<20> Flags: <unique><active>\n BUSOFF<1e> Flags: <group><active>\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.171","","","","nmap.nse.ms-sql-info.host","{""output""=>""\n Windows server name: BLACKBAUD\n [10.0.0.171\\FE_MSDE]\n Instance name: FE_MSDE\n Version: Microsoft SQL Server 2000 SP4\n Version number: 8.00.2039.00\n Product: Microsoft SQL Server 2000\n Service pack level: SP4\n Post-SP patches applied: No\n TCP port: 1224\n Named pipe: \\\\10.0.0.171\\pipe\\MSSQL$FE_MSDE\\sql\\query\n Clustered: No\n [10.0.0.171\\FE_EXPRESS]\n Instance name: FE_EXPRESS\n Version: Microsoft SQL Server 2008 R2 SP1+\n Version number: 10.50.4000.00\n Product: Microsoft SQL Server 2008 R2\n Service pack level: SP1\n Post-SP patches applied: Yes\n TCP port: 1151\n Named pipe: \\\\10.0.0.171\\pipe\\MSSQL$FE_EXPRESS\\sql\\query\n Clustered: No\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.171","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server 2003 3790 Service Pack 2 (Windows Server 2003 5.2)\n Computer name: blackbaud\n Domain name: busoff.standrews-de.org\n Forest name: busoff.standrews-de.org\n FQDN: blackbaud.busoff.standrews-de.org\n NetBIOS computer name: BLACKBAUD\n NetBIOS domain name: BUSOFF\n System time: 2015-05-25 20:57:37 UTC-4\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.171","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server doesn't support SMBv2 protocol""}"
"2015-05-26 01:09:20 UTC","10.0.0.171","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:20 UTC","10.0.0.173","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.173","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows XP (Windows 2000 LAN Manager)\n Computer name: voicepc\n NetBIOS computer name: VOICEPC\n Workgroup: SASNET\n System time: 2015-05-25 20:57:11 UTC-4\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.173","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: VOICEPC, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:ba:73:56 (VMware)\n Names\n VOICEPC<00> Flags: <unique><active>\n SASNET<00> Flags: <group><active>\n VOICEPC<20> Flags: <unique><active>\n SASNET<1e> Flags: <group><active>\n SASNET<1d> Flags: <unique><active>\n \\x01\\x02__MSBROWSE__\\x02<01> Flags: <group><active>\n""}"
"2015-05-26 01:09:20 UTC","10.0.0.173","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server doesn't support SMBv2 protocol""}"
"2015-05-26 01:09:20 UTC","10.0.0.173","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Site doesn't have a title (text/html).""}"
"2015-05-26 01:09:20 UTC","10.0.0.173","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 505)""}"
"2015-05-26 01:09:21 UTC","10.0.0.173","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:21 UTC","10.0.0.173","globe","2002","tcp","nmap.nse.ssl-cert.tcp.2002","{""output""=>""Subject: commonName=VOICEPC\nIssuer: commonName=St. Andrews School CA/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-04-18 03:24:05\nNot valid after: 2019-04-17 03:24:05\nMD5: e553 a287 a30b 1395 97c5 fd58 4874 0327\nSHA-1: 8dcd bb49 f8e9 568e a7e5 8f50 dd1c 6bad ba89 cc95""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 83:76:57:db:e0:f8:a9:59:ed:2f:3e:1e:03:4a:52:74 (DSA)\n2048 5b:b5:6f:82:34:d4:17:52:1a:bb:38:40:23:6d:80:9c (RSA)""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 302)""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Access forbidden!\nRequested resource was http://copernicus.standrews-de.org/xampp/""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","http","80","tcp","nmap.nse.http-favicon.tcp.80","{""output""=>""Unknown favicon MD5: 6EB4A43CB64C97F76562AF703893C8FD""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","http","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Access forbidden!\nRequested resource was https://copernicus.standrews-de.org:443/xampp/""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","http","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""No Allow or Public header in OPTIONS response (status code 302)""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","http","443","tcp","nmap.nse.http-favicon.tcp.443","{""output""=>""Unknown favicon MD5: 6EB4A43CB64C97F76562AF703893C8FD""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=localhost/organizationName=Apache Friends/stateOrProvinceName=Berlin/countryName=DE\nIssuer: commonName=localhost/organizationName=Apache Friends/stateOrProvinceName=Berlin/countryName=DE\nPublic Key type: rsa\nPublic Key bits: 1024\nNot valid before: 2004-10-01 09:10:30\nNot valid after: 2010-09-30 09:10:30\nMD5: b181 18f6 1a4d cb51 df5e 189c 40dd 3280\nSHA-1: c4c9 a1dc 528d 41ac 1988 f65d b62f 9ca9 22fb e711""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","mysql","3306","tcp","nmap.nse.mysql-info.tcp.3306","{""output""=>""Protocol: 10\nVersion: 5.6.20\nThread ID: 15\nSome Capabilities: Long Passwords, Connect with DB, Compress, ODBC, Transactions, Secure Connection\nStatus: Autocommit\nSalt: dO=$<Aq8\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.177","vnc","5900","tcp","nmap.nse.vnc-info.tcp.5900","{""output""=>""\n Protocol version: 3.889\n Security types:\n Mac OS X security type (30)\n Mac OS X security type (35)\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.179","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Protected Object""}"
"2015-05-26 01:09:21 UTC","10.0.0.179","http","80","tcp","nmap.nse.http-auth.tcp.80","{""output""=>""\nHTTP/1.1 401 Unauthorized\r\n Basic realm=APC Management Card\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.179","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 401)""}"
"2015-05-26 01:09:21 UTC","10.0.0.179","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:21 UTC","10.0.0.181","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server doesn't support SMBv2 protocol""}"
"2015-05-26 01:09:21 UTC","10.0.0.181","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.181","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: BLUE, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:ba:66:53 (VMware)\n Names\n BLUE<00> Flags: <unique><active>\n BUSOFF<00> Flags: <group><active>\n BLUE<20> Flags: <unique><active>\n BUSOFF<1e> Flags: <group><active>\n BLUE<01> Flags: <unique><active>\n BLUE<03> Flags: <unique><active>\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.181","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server 2003 R2 3790 Service Pack 2 (Windows Server 2003 R2 5.2)\n Computer name: BLUE\n Domain name: busoff.standrews-de.org\n Forest name: busoff.standrews-de.org\n FQDN: BLUE.busoff.standrews-de.org\n NetBIOS computer name: BLUE\n NetBIOS domain name: BUSOFF\n System time: 2015-05-25 20:58:41 UTC-4\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.181","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""OPTIONS TRACE GET HEAD POST\nPotentially risky methods: TRACE\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:21 UTC","10.0.0.181","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Site doesn't have a title (text/html).""}"
"2015-05-26 01:09:21 UTC","10.0.0.181","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:21 UTC","10.0.0.183","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.183","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server doesn't support SMBv2 protocol""}"
"2015-05-26 01:09:21 UTC","10.0.0.183","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: MARS, NetBIOS user: <unknown>, NetBIOS MAC: 00:14:78:7c:21:9c (Shenzhen Tp-link Technologies Co.)\n Names\n MARS<00> Flags: <unique><active>\n MARS<20> Flags: <unique><active>\n SASNET<00> Flags: <group><active>\n""}"
"2015-05-26 01:09:21 UTC","10.0.0.183","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows XP (Windows 2000 LAN Manager)\n Computer name: Mars\n NetBIOS computer name: MARS\n Workgroup: SASNET\n System time: 2015-05-25 20:51:07 UTC+1\n""}"
"2015-05-26 01:09:22 UTC","10.0.0.183","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Site doesn't have a title (text/html).""}"
"2015-05-26 01:09:22 UTC","10.0.0.183","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""OPTIONS TRACE GET HEAD POST\nPotentially risky methods: TRACE\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:22 UTC","10.0.0.183","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:22 UTC","10.0.0.183","afp","548","tcp","nmap.nse.afp-serverinfo.tcp.548","{""output""=>""\n | Server Flags: 0x02ff\n | Super Client: No\n | UUIDs: No\n | UTF8 Server Name: Yes\n | Open Directory: No\n | Reconnect: Yes\n | Server Notifications: Yes\n | TCP/IP: Yes\n | Server Signature: Yes\n | ServerMessages: Yes\n | Password Saving Prohibited: Yes\n | Password Changing: Yes\n |_ Copy File: Yes\n Server Name: Mars\n Machine Type: Windows Version: 5.1 (2) build 2600 Service Pack 1 32-bit (ExtremeZ-IP 5.1x49)\n AFP Versions: AFP2.2, AFP3.1\n UAMs: Cleartxt Passwrd, No User Authent, DHCAST128, Recon1\n Server Signature: 0014787c219c0000b700000a3ad47b39\n Network Address 1: 10.0.0.183:548\n UTF8 Server Name: Mars\n""}"
"2015-05-26 01:09:22 UTC","10.0.0.185","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""LaCie NAS Administration""}"
"2015-05-26 01:09:22 UTC","10.0.0.185","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""OPTIONS TRACE GET HEAD POST\nPotentially risky methods: TRACE\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:22 UTC","10.0.0.185","imap","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:22 UTC","10.0.0.185","afp","548","tcp","nmap.nse.afp-serverinfo.tcp.548","{""output""=>""\n | Server Flags: 0x02ff\n | Super Client: No\n | UUIDs: No\n | UTF8 Server Name: Yes\n | Open Directory: No\n | Reconnect: Yes\n | Server Notifications: Yes\n | TCP/IP: Yes\n | Server Signature: Yes\n | ServerMessages: Yes\n | Password Saving Prohibited: Yes\n | Password Changing: Yes\n |_ Copy File: Yes\n Server Name: venus\n Machine Type: Windows Version: 5.1 (2) build 2600 Service Pack 2 32-bit (ExtremeZ-IP 5.2.2x09)\n AFP Versions: AFP3.2, AFP3.1, AFP2.2\n UAMs: Cleartxt Passwrd, No User Authent, DHCAST128, Recon1\n Server Signature: 0021979d86d00000b900000a3ad47b39\n Network Address 1: 10.0.0.185:548\n UTF8 Server Name: venus\n""}"
"2015-05-26 01:09:22 UTC","10.0.0.188","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server doesn't support SMBv2 protocol""}"
"2015-05-26 01:09:22 UTC","10.0.0.188","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Unix (Samba 3.6.12)\n Computer name: powernas\n Domain name: \n FQDN: powernas\n NetBIOS computer name: \n System time: 2015-05-25 20:57:23 UTC-4\n""}"
"2015-05-26 01:09:22 UTC","10.0.0.188","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: FREENAS, NetBIOS user: <unknown>, NetBIOS MAC: <unknown>\n Names\n FREENAS<20> Flags: <unique><active>\n FREENAS<00> Flags: <unique><active>\n FREENAS<03> Flags: <unique><active>\n \\x01\\x02__MSBROWSE__\\x02<01> Flags: <group><active>\n WORKGROUP<1d> Flags: <unique><active>\n WORKGROUP<1e> Flags: <group><active>\n WORKGROUP<00> Flags: <group><active>\n""}"
"2015-05-26 01:09:22 UTC","10.0.0.188","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:22 UTC","10.0.0.188","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 62:d6:8a:a2:d4:27:49:f5:dc:94:7c:64:ed:75:e3:a8 (DSA)\n2048 01:9e:77:3c:dd:39:80:c4:5e:fc:3d:f5:1b:e2:47:12 (RSA)""}"
"2015-05-26 01:09:22 UTC","10.0.0.188","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""301 Moved Permanently\nDid not follow redirect to https://10.0.0.188:443/""}"
"2015-05-26 01:09:22 UTC","10.0.0.188","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 301)""}"
